id	anon_author_id	label	AID1	AID2	AID3
1294993242887528448	768e97	abusive		abusive	
1349274445324673024	3c7852	not			not
1359620674374033408	4d591b	not			not
1308745900622315521	35be4a	not	not		
1343920931916419072	b36a61	not	not		
1241976114207129600	8d11c4	abusive	abusive		
1346867141845397507	ec8376	not	not		
1337211453313585152	8cce49	not	not		
1297136213669879808	b4a737	not	not		
1327187048827072513	243f6f	not	not		
1326333445707063302	717199	not		not	
1320111841293570049	9e1a20	not			not
1301512141724364802	15f123	not		not	
1358112346980368388	df7077	not			not
1294247599680167937	c6e263	abusive	abusive		
1322509048730759169	fb46dd	not		not	
1308027218296270848	d1bd31	not		not	
1306882235459678214	c3858c	not	not		
1362127523392458758	20b0a4	abusive	abusive		
1287674498188283905	f0ce13	not	not		
1299758763860209669	4cdbd8	not	not		
1258918225611501568	21bf1f	abusive	abusive	not	abusive
1357699476123697152	b9277f	not		not	
1319912270776967168	7a8466	not	not		
1264521839356846080	4855aa	not	not		
1295754167298949121	c77160	abusive	abusive		
1347497973522038786	4467ad	not	not		
1274314035316625408	2412a1	abusive	abusive		
1304807046873780224	edd366	not	not		
1349727243673604098	8df2e4	not			not
1324259052898160640	214132	not	not		
1282354959263109120	b4dc06	not	not		
1357302887211298816	c2c3e8	abusive		abusive	
1253771961018322948	6ccece	abusive	abusive		
1294394481886801920	bb3924	abusive		abusive	
1261592035879981058	df5e60	not	not		
1325370476600954880	ed9275	not			not
1346423791887511552	e138c2	abusive		abusive	
1254676607144468480	edde16	not		not	
1287104427850174464	0f399c	not	not		
1286547792463364096	b36a61	not	not		
1360678440664449025	58b134	not	not		
1320408530789240833	d35837	not	not		
1345089969665306625	4bff73	not		not	
1332954692251488259	7781ef	not	not		
1236937468743745536	b2d2a9	not			not
1296711150667812865	56f149	not			not
1247453217350397953	c75638	not	not		
1361815176757051394	015990	not	not		
1300028163238637569	71217b	not			not
1333764920857464832	dbbc62	not	not		
1351859477960683526	b0f401	not	not		
1259378525070667781	c2838e	abusive	abusive		
1321077097645940736	cb044f	not	not		
1321118367634382853	2d88ef	not	not		
1329484445984894980	26e36d	not		not	
1341360695615627270	02c0a9	abusive	abusive		
1275614004476612611	5c4eb6	not	not		
1243981107852390400	98368f	not	not		
1239975758933549057	78b808	not	not		
1295098103721349121	2d0cee	abusive	abusive		
1339228329526894592	c31a06	not		not	
1355864914678722566	7048ef	not	not		
1326085897868242945	e88059	abusive	abusive		
1298846023691964426	283676	abusive		abusive	
1321111973573132289	7aa456	not	not		
1331309639074504707	b308cc	not		not	
1349461038983487495	1ddd2f	not	not		
1312773517247746048	623934	not			not
1356103061966610435	edbd51	not		not	
1341114133274607616	377503	abusive		abusive	
1294742097501794304	71217b	abusive	abusive		
1317105435284037635	709876	abusive		abusive	
1334554416335233027	b15f88	abusive	abusive		
1292906428559167489	bf3c4d	not			not
1245791272180293634	c25f37	not	not		
1337361238175723521	eec76d	not			not
1294544945697755137	7dc5a2	not	not		
1337399526844461057	0396f5	abusive		abusive	
1362875168964702210	bb1f6d	not		not	
1342876618826645506	a13bca	abusive	abusive		
1240645274780995584	320900	not	not		
1333673443003404288	0dcf4c	not	not		
1302866857440010240	b2d2fe	abusive	abusive		
1301216069042999304	ec8b85	not	not	not	not
1266662226552852484	004530	not	not	not	indifferent
1346342676875145217	5d6596	abusive	abusive		
1361967324912353280	c9fcbe	not	not		
1349073159438405634	88b08f	not	not		
1268229149610647553	1709b0	not	not		
1288517890384310272	057a8e	not	not		
1337277168448114691	762b4a	not	not		
1288320453098930176	3dc68a	not	not		
1299386369719009282	6bc31a	abusive	abusive		
1343905768811200513	24feff	abusive	abusive	abusive	abusive
1328333549670371330	01c075	not	not		
1258013322349350912	24feff	not	not		
1245816547286888457	703ac6	not	not		
1346547212113870849	a03c82	not	not		
1363217479179370499	f69781	not	not		
1347429746909585408	c44ba2	not		not	
1327613388340539395	2a00b3	not	not		
1263884525760925704	20b0a4	not	not		
1296190139581050880	d79811	not			not
1356672746361602052	b3c79d	abusive	abusive		
1350436020500758528	9ef197	not	not	indifferent	not
1294719125869273088	409d7f	not	not		
1360534418436354049	f77eee	not	not		
1263103003281649665	67f1a5	not	not		
1245717605828231170	a36412	not	not		
1316345942141001729	db7b20	abusive	abusive		
1362780358408814594	4f99f2	not			not
1345493575635771396	898447	not	not		
1308097358220201984	913ff3	abusive	abusive		
1350139549301809153	d7578d	abusive	abusive	not	abusive
1300833630701400064	647630	not			not
1348359259201957891	51dda4	not		not	
1340312978260971520	7f7c8b	abusive	abusive		
1354390106283646976	e833da	abusive		abusive	
1247503168612769795	9c8a51	not	not		
1333671422753902593	c1d72d	abusive		abusive	
1294936888063787010	6bc31a	not		not	
1311176881392279553	12461f	not			not
1325496645954494465	8af4e1	not	not		
1298647524325175296	cef34c	abusive		abusive	
1333079690999963655	bf0c93	not	not		
1268108050487001088	1d0643	abusive		abusive	
1353665460114497537	82d33e	not	not		
1308174051056201733	70b0b3	abusive		abusive	
1340258724334714880	a877a5	not			not
1263378604605521920	f8c020	abusive	abusive		
1322938046623453184	35be4a	not		not	
1252461265466863619	551bd5	not	not		
1346583017683300352	005d77	not	not		
1289713043602120709	d15540	not	not		
1354170674860974081	0d763a	not	not		
1338018633851809792	5e204b	not	not		
1340202798189850624	d6b848	not	not		
1338975983609606145	628d06	not	not		
1315931383362203649	eb77f7	abusive	abusive		
1298855259461300224	793987	not		not	
1294552455515197440	4b6358	abusive		abusive	
1323544827275956224	034110	not			not
1302222973085065216	8b618f	not	not	not	indifferent
1303662885982343168	3a993f	not	not		
1312829427424923648	828f3c	not		not	
1353128314198773760	5c185a	not	not		
1259222289993908235	890ad4	not	not		
1300108388123242496	d6b10e	not		not	
1343361882300837892	128733	not			not
1320696930503184387	ef79c5	not	not		
1322980640204140545	46fafa	abusive	abusive		
1352417807347146755	603a17	abusive	abusive		
1225816833858637824	41ea66	not	not		
1293900838738550784	c5aab8	not	not		
1293192913464131586	6bd512	not	indifferent	not	not
1297590151254806528	a03c82	not			not
1323253790733160449	c8576e	not			not
1323290559012839425	af9dae	not	not		
1305790822361821184	d1bc51	not	not		
1342238160080826370	9c5f8c	not	not		
1292161296914423808	68dcf5	abusive	abusive		
1292408780957810693	ca791c	not	not		
1348155985823748100	5c4eb6	not	not		
1256901940736376836	04e42b	not	not		
1343143522178887681	403b2d	abusive	abusive		
1289589349034504192	87b50d	not		not	
1282723537288146951	a2e62e	not	not		
1330589436778868737	fd4752	not	not		
1357461624060338180	a17463	not	not		
1326128784156876800	a9e7bc	abusive	abusive		
1238996972494819328	0d7af8	abusive	abusive		
1325745376129912835	16c418	abusive	abusive	abusive	abusive
1287487579672186882	b36a61	abusive	abusive		
1240415774344445952	a00d80	abusive	abusive		
1276835025313566721	576fe9	abusive	abusive		
1352990444150521858	c19956	not		not	
1321910507197091840	2278a4	not	not		
1337682954915557376	5aeb23	not	not		
1343560616892637185	72bbe4	abusive	abusive		
1360596612855308288	3d9b2f	abusive			abusive
1288126427372515331	b10c57	not			not
1355535096258965506	e5e364	not		not	
1294950771251908609	ffa8f5	not		not	
1312041903681163266	d9dac2	not	not		
1321527027757916162	cf252e	abusive			abusive
1306873761044586497	449ec2	not		not	
1306885071782191104	480854	not	not		
1233359840703139840	90660d	not	not		
1347939287824695298	1b08f9	abusive		abusive	
1343132400730206208	753089	not			not
1361605198821679106	bed827	not	not		
1295285456188461056	6a6e15	not	not		
1319975815677906944	7e7db6	not	not		
1327729739042353156	d5e57e	not	not		
1247763718420615168	412493	abusive	abusive		
1359851585581555712	d808a2	abusive		abusive	
1242882750186770432	7de491	not	not		
1336946128617680898	5ee3ec	not			not
1316999143164940289	b16686	not	not		
1318420840132808704	15687e	not	not		
1299761298071334919	55c286	abusive		abusive	
1299781223452217344	1ddd2f	not		not	
1326523184179458049	da8e2b	abusive	abusive		
1333003501790748673	1a8c84	not		not	
1339953151630331906	0199a5	not	not		
1293890823009050625	e3f332	not	not		
1343897691806380033	e1f2cc	not			not
1302964703140904968	c6e263	abusive	abusive		
1348223004409524226	0cd1c6	not	not		
1251219693039489024	804479	not	not		
1327163843324350464	449ec2	not	not	not	not
1306965042252972035	82e69f	not	not		
1341871583175032840	7eb9c5	not			not
1340639956008624129	7c75d7	abusive		abusive	
1347989968753467399	1c481d	not	not		
1352881470797459458	8cfc1c	not	not		
1313395908520882176	3969c5	not	not		
1318238142676279296	eec76d	not		not	
1242720227152068609	0b7bd8	not	not		
1354365549371928582	8d5665	not		not	
1362090594915516423	2c97fb	not			not
1250134694383017989	51e56d	not	not		
1245946233077805056	70c277	abusive	abusive		
1298720337614393352	8df0da	abusive	abusive		
1329368878523305984	e1ae9a	not		not	
1320742247328063491	a4f73b	not	not		
1287309809746948098	112af6	not	not		
1357414841787547649	430951	not	not		
1314973252087939073	13c769	not	not		
1272966001790005253	64e59f	not			not
1353434492099321857	1709b0	not	not	not	not
1269765266642284547	4cdbd8	abusive	abusive		
1313476495986360321	a4fbb6	not	not		
1256680794036342784	5e9ccc	not	not		
1239977975300276224	a1da13	not	not		
1331993646200131584	f1762b	not	not		
1290975368224968704	2ce91b	not	not		
1293103019123445760	6e6a24	not	not		
1296069588304695298	5c1129	not	not		
1308676928111550466	3552dc	not	not		
1348387985193119751	b45354	not	not	not	not
1296045334033047552	5ecb24	abusive	abusive		
1355063720234389506	c3414b	not	not		
1259976316838952962	6439a7	abusive	abusive		
1361217708843556870	f11397	not	not		
1353298518342045697	1f106a	not			not
1363093358680412163	4ffc23	abusive	abusive		
1301451212081033216	0582bc	abusive		abusive	
1319159898949799936	dd16eb	not		not	
1314646325460426757	f29cac	abusive	abusive		
1295749294562181122	b45354	not	not	not	indifferent
1354789963146153986	52c00d	not		not	
1300821506868613123	a55889	not		not	
1339880365327081472	ac69bf	not	not		
1303653541848977409	f4862e	not	not	not	not
1289138281263665152	3dc68a	not	not		
1321417687554117633	825749	abusive		abusive	
1332593890201907202	3cdb4c	not		not	
1234067197586280450	bd5a7e	abusive	abusive		
1362769554867429378	079d05	abusive	abusive		
1264240938152603648	732bee	not	not	not	not
1300324200780005376	a03c82	not			not
1290308880761868290	89d2b7	not	not		
1355254471945838598	4d7286	not	not		
1363137992462921728	26e916	not		not	
1325819262087409664	fef88c	not	not	not	indifferent
1326171732227600389	c21e69	abusive	abusive		
1327748049028919298	bb0094	not	not		
1293884675451244546	89d2b7	not	not		
1308039075744677889	f688d3	not	not		
1289609549737897984	ec7e21	not	not		
1333813349935673348	a51f68	abusive	abusive		
1350852023860797443	69c2b3	abusive	abusive		
1320309433336008705	02afab	not		not	
1240368843853303808	723057	not			not
1301409658448510976	4e6a92	abusive	abusive		
1301869567975862274	1d148c	abusive	abusive		
1334973610566561794	90660d	abusive		abusive	
1350572941369618432	82838e	not	not	not	indifferent
1259393894317465602	be56f7	not	not		
1264900858233458688	57ea90	not	not		
1295849514742538240	eba4a0	not			not
1316738374301036544	b3c79d	abusive		abusive	
1301963791270379520	4c8443	not			not
1325487685805498369	d7bb2c	not	not		
1349821815749804050	68bb62	abusive	abusive		
1249398380104691712	ca0139	not		not	
1237134773866332160	2c3222	not	not		
1306889892971061248	3d54d6	not	not		
1303677735756279808	4cc507	not	not		
1345123287572099077	412ee1	not	not		
1289220164873986049	125f14	abusive		abusive	
1268467886542258181	bb1f6d	abusive	abusive		
1335198436916916224	0f26f7	not	not		
1317945428793528323	2412a1	abusive	abusive		
1341066984063180802	72e55e	not	not		
1350726975846023168	49e10b	not			not
1344414164027138051	4197a7	not	not	not	indifferent
1308697771780833280	a9bc55	not			not
1346714790564147205	ec6960	not			not
1337683709550587904	1ddd2f	not	not		
1325901157898866689	3c8d1d	not			not
1283789416956342273	20b0a4	not	not		
1344640887071141889	02b4e0	not	not		
1334182237353414668	770f69	not	not		
1270622035828498434	7df238	not			not
1240886382610001920	ea64ec	not	not		
1305563479324143616	309791	not	not		
1339629752173416448	2412a1	not	not		
1286717111742668802	dec3ce	not	not		
1331636876533506048	a75c63	not	not		
1249672834235981825	e962dc	not	not		
1320968900666892289	3f84ce	not	not		
1307461410016956418	06daa4	not	not		
1338468303803731970	b1b3f1	not	not		
1302327716415447041	bd683b	not	not		
1333458058337509378	ec7e21	abusive	abusive		
1261570385742528513	356720	abusive	abusive		
1363074405824409601	f9cda0	not			not
1300891538139086848	3146eb	not	not		
1323255571324325889	db0a20	abusive		abusive	
1301796004954603520	8e902a	not	not		
1239225388280221706	7acac0	not		not	
1323962667179085824	104efc	abusive	abusive		
1251581354665480194	a9ee3c	not	not		
1347531060851171329	704d24	not	not		
1253631588602126336	1ee782	abusive		abusive	
1318981209922392068	63ae68	not	not		
1334530589739847680	e61509	not	not		
1261291452648357900	ad3ed7	not			not
1275780421968637958	630aac	not	not		
1327803540945965056	ffa8f5	not	not		
1339327063535329280	25bb58	not	not		
1339179192320143360	db6d49	not	not		
1289881917169385472	e48441	abusive	abusive		
1359578653043159046	d48706	not	not		
1337387936615198723	5fb40d	not	not		
1338545575453712384	4aee33	not		not	
1306187590463356929	cb9260	not	not		
1307458276842508288	39a4f6	not	not		
1331207520459829251	7109bc	not	not		
1325910326932611072	1d8bb6	not	not	not	not
1312095315324006401	d9eeb1	abusive	abusive		
1334441913039073282	ec3303	not	not		
1349788534111145988	e36674	not			not
1319918564896350208	d6cbf0	not	not		
1305283506159980545	b926d1	abusive	abusive		
1348790518910767104	d79811	abusive	abusive		
1302638901379686401	5ebe46	not		not	
1343221147123544065	3fd6ef	not	not		
1301650152676044800	3774a3	abusive	abusive		
1324703841280024576	39da48	not	not	not	not
1330470623081095173	abff3c	not	not		
1339543158930214913	f58a79	not	not		
1250526875727925250	16d9fb	not	not		
1362845656340168712	d1c9a5	not		not	
1317669842086920192	09485f	abusive	abusive		
1342871088179662848	9f8e9b	not	not	not	indifferent
1273007263125590016	9770d0	not	not		
1331915076618645504	b3ec6d	not			not
1322190293777764355	41bc3e	not	not		
1340624946700177410	ec3303	not	not		
1301408068467675137	4e6a92	not	not		
1268776231870357506	027fa0	not	not		
1348403050206158853	ae2932	not	not		
1350186425908666370	864e0e	abusive		abusive	
1309922944177582080	51693d	not			not
1243456446383128576	890ad4	not	not		
1336718385573453825	3289a3	abusive	abusive		
1247525419697364997	acd80a	abusive	abusive		
1331991921607237633	f1762b	not			not
1328677875269165058	070c04	not			not
1277269048145915905	d89899	not	not		
1251138404026331136	0c3a3e	not	not		
1322111706814971904	717199	abusive	abusive		
1329417849165799424	483580	not	not		
1294582896423034880	4b6358	abusive		abusive	
1303463655208628224	0dcf4c	not	not		
1338578868651909124	52c00d	not	not		
1339474771139039237	feb6d2	not	not		
1346933072252571649	291f60	abusive		abusive	
1341248267766644736	4cea18	abusive	abusive		
1301095332571500544	5ae3eb	abusive	abusive		
1357958915229691911	e70948	not			not
1334909151789658119	c7c2e4	not		not	
1325863534631251971	6f5c1b	not	not		
1244010149951557632	c2747b	not	not		
1355087138488987649	044d63	not	not	not	not
1325459981840359425	b71fc8	not	not		
1351461607566667776	1d148c	not	not		
1298949273128701960	364802	not		not	
1339858421848428550	483580	not	not		
1332000966615425024	89d2b7	not	not		
1310081730183860224	6b96e1	not		not	
1326177843798298624	9f077d	not	not		
1262177850767138816	2ca831	not	indifferent	not	not
1337124819226284032	ee5e8d	not	not		
1349040615506538499	c1d72d	abusive		abusive	
1302680756972646402	c46ed4	not			not
1298663407311257602	98368f	not	not		
1333470171919392768	c5d16d	not	not		
1275052519790718982	41c6fa	not	not		
1289885778596618241	45c82d	not		not	
1302705930220515331	8e902a	not	not		
1315938403637252097	8f190a	abusive	abusive		
1347847377445679105	c25a11	not			not
1343105694493503489	8677d2	not	not		
1346846259634712578	bb0094	not	not		
1328364467504238594	871950	not	not	not	not
1345112470000697348	026cee	not	not		
1315291716941905921	485328	not	not		
1342087079031939072	0396f5	not			not
1343505523182891009	0f0560	abusive		abusive	
1321379529332559872	85a931	not		not	
1339094539835994113	b7ebad	abusive	abusive		
1359951860006871041	7968bb	abusive	abusive		
1311059241306914818	d04c12	not	not		
1332939898265931776	56d049	not	not		
1313105245879312384	108155	not			not
1252480438205063169	ca62cb	not		not	
1327613011859828743	4cc507	not			not
1274423306158931969	584dfb	not	not		
1301804384045748224	3b8d8f	not	not		
1339700809081237511	a9af3e	abusive	abusive		
1268689538668519428	d03c2e	not		not	
1300031201105924096	e89e31	not	not		
1339130573827223553	1a156b	abusive	abusive		
1317624971951308800	009a7f	not		not	
1303404656698241024	eef343	not	not		
1319670228666732544	15d63f	not	not		
1363036183396237314	cb2f1f	not	not		
1339890950324318208	4b32f5	not	not		
1330434063581261825	58b603	not			not
1254867856765923329	25eb16	not	not		
1221703766577156096	d832d8	not	not		
1337353356793286657	a5f003	not	not		
1268462588452655104	df5e60	abusive	abusive		
1300474201476825090	1ddd2f	not	not		
1339536594097872897	a4ac62	abusive	abusive		
1357360708992835584	0640fd	abusive	abusive		
1336212033801482240	e89ceb	not		not	
1354029245643649031	37ec45	not	not		
1306955689911345153	4b6358	not	not		
1302978353327157252	44d3e7	not		not	
1253718138564337665	cd1d16	not	not		
1318082271782514688	9781d1	abusive	abusive		
1340615026407841794	4a3b45	not			not
1251423318802157571	b59ab5	abusive	abusive		
1359170741955092480	f9cda0	not	not		
1241706984518430725	3a8eb8	abusive	abusive		
1298879367704186881	9732be	abusive	abusive		
1339497419130757122	bb17ee	not		not	
1272976007046270978	96eeec	not	not		
1279029497745084417	7a4318	abusive	abusive		
1254119724784463873	d40eb2	abusive	abusive		
1288044340137336832	f84a50	not			not
1325746934074716160	16c418	abusive	abusive		
1301982118600478727	c193a0	not		not	
1342931439386570753	ab8147	not	not		
1329866512421752835	7678f8	abusive	abusive		
1244330606286307329	4855aa	not	not		
1320390041986912256	d05c71	abusive	abusive		
1299752592675950593	1ddd2f	not	not		
1313506433275695104	c3ebab	not	not		
1341509319691542535	5326d3	not	not		
1329459304156590090	471f29	not	not		
1290903826678059008	5c1129	not	indifferent	not	not
1349838276497207296	262daf	not		not	
1253397285775572992	0f399c	not	not		
1334845597849952258	e8526f	abusive	abusive		
1357854028470878216	e8a027	not	not		
1249246481149841409	8c689e	not	not		
1342019975364685824	73a2fa	not	not		
1318289638415532034	b827d5	not	not		
1329316622893518848	6f2bcf	not	not		
1363117555863478278	c25a11	abusive		abusive	
1299430888443445248	7109bc	abusive		abusive	
1339140265479639041	b06fde	not	not		
1295326247791341568	4f44f5	not		not	
1340371688232513541	4b2819	abusive	abusive		
1298954606962241538	773965	not	not		
1297693903848693762	c6e263	not			not
1280191653295292417	dc2f54	not	not		
1353086562104463360	4952dd	not	not		
1277627603822706692	39da48	not	not		
1338553647442092036	ee5e8d	not	not		
1308496556375629825	4c0459	abusive		abusive	
1349288239518134273	c1d595	not		not	
1237341161171357696	b7296f	not	not		
1246773754853761027	2e3606	not	not		
1362419746570985484	037356	not	not		
1354513026272153601	927271	not	not		
1347985726017835009	d746fb	abusive	abusive		
1358371295268917249	7d58c4	not	not		
1224717917360738304	68a496	abusive	abusive		
1295387258363797505	b64c0f	not	not		
1356224815837966339	573842	not	not		
1240712593456627712	a55a83	abusive	abusive		
1331687500037959683	974286	not		not	
1259897677275422720	798ddc	not	not		
1301465910696439808	4f44f5	not		not	
1358387865651208192	8ff8d4	not	not		
1339739693144035332	0303a2	not			not
1336960895621214208	b71fc8	not		not	
1283756344659640322	06312c	not	not		
1286606148230156288	e89ceb	not	not		
1328747092848881667	64ca6c	not	not		
1250182928501542913	456566	not	not		
1313494238584336386	227d09	abusive	abusive		
1279320793982414848	6df577	abusive		abusive	
1300894480594239494	6da6ea	not			not
1328236924423856128	bb8369	not	not	not	not
1336288990245351424	257fe3	not	not	not	not
1321456747245113344	21e7d5	abusive		abusive	
1359617854107242500	364802	not	not		
1347639640568770560	60d626	abusive	abusive		
1342087819540492290	ef8451	not	not		
1353415699998388226	0c7a3a	not	not		
1255405028812173314	76879a	not			not
1295243029033476097	d3ee32	not	not		
1293568730216255488	637e01	not	not		
1323638991514722306	d12c7f	not			not
1324425664620072962	d6a628	not	not		
1312084579679965188	f18629	not	not		
1331092294875877379	661f63	abusive	abusive		
1347014079748206595	b3f933	not	not		
1352268546357813248	9a736b	abusive	abusive		
1354830484447047681	38878d	abusive		abusive	
1293854571752808448	034110	abusive	abusive		
1346071984271192064	ce76c1	abusive			abusive
1294384930491895817	a55889	not	not		
1335645726450343938	10f0a9	not	not		
1337100290949062657	76d850	abusive	abusive		
1352690666434928640	ab8147	abusive	abusive		
1239496522284310528	7824bc	not		not	
1320980344682721280	c77160	abusive	abusive		
1296692153553506305	878259	not			not
1340942985236795392	f235ea	not	not		
1352172449572466688	ad4c2f	not	not		
1289861424315998209	e6d407	abusive	abusive		
1319193025281773568	0671c5	not		not	
1363249949891264512	cbe233	not	not		
1354782908834312194	4cdbd8	not	not	not	not
1324260071921123328	214132	not		not	
1358350432507224064	d5cfc4	not	not		
1289669845718577157	213970	not	not		
1352185088600109057	c61589	not	not		
1328031243452166144	a48c18	not			not
1344304526262751234	85a931	abusive	abusive		
1346600618828378119	94b58b	not	not		
1361577904526794754	6c0a1f	not	not		
1339599180977750018	2ae9c0	abusive	abusive		
1255245357350563840	423a69	not	not		
1298547840894087168	0cff57	not	not		
1261116323280584714	277921	abusive	abusive		
1273389053430374400	f88aa0	not	not		
1323012524447535105	16c418	abusive	abusive		
1344561752802009088	93b603	not		not	
1234106496801177605	7de491	not	not		
1344773155349557252	2e7c80	not		not	
1333838804134862848	661f63	not			not
1279053466586005510	a37107	not	not		
1356495035739627520	82d33e	not	not		
1306654211703222276	5e73ae	not		not	
1242163651559198721	f18629	not		not	
1357051097496625159	40c740	not	not		
1329736095093977094	239be1	not		not	
1335895024207335426	19085e	not	not		
1294354832044756992	b6d687	abusive		abusive	
1320037440854294528	5f6238	not		not	
1222409989295427585	ec36e4	not	not		
1321890960578629632	1f01cd	not	not	not	indifferent
1331212265928990722	abbc0b	abusive	abusive		
1340577810105163777	438766	abusive	abusive		
1291712315528818688	5c856c	abusive	abusive		
1320741143093673984	b71fc8	not	not		
1338602604335685632	2a9f39	not	not		
1301564592750055424	8b618f	not		not	
1233482672317587456	936066	not	not		
1343246883737784321	653f47	abusive	abusive		
1262620949049901057	ae7db9	not	not		
1335601521053069312	46d52d	not			not
1258040609111183367	144caf	not			not
1311937793241817089	3c8d1d	not	not		
1341489620329111553	eeedc6	not	not		
1295325885080502272	c542b4	abusive		abusive	
1341063278697582592	e30b27	not	not		
1299201791922495489	a9fb72	not		not	
1327283545467969536	21782c	abusive		abusive	
1260266995678838784	eb234f	not			not
1338623560429035526	0e8bbf	not	not		
1313859234522640385	8aedd3	not	not		
1265266668172914689	56c0b9	not	not		
1337169582423990274	abbc0b	not		not	
1356945036135567360	028ebf	not			not
1315973156927139841	6da6ea	not	not		
1294919964755988481	7b14f0	not	not		
1351443386935500800	fc84dd	not	not		
1298575781392777219	7c4f1e	abusive		abusive	
1323579121360867331	f69781	not		not	
1328505305664266242	79a09b	not	not	not	indifferent
1324661641007505408	257fe3	not		not	
1346761140639064064	ad8382	not	indifferent	not	not
1265193826068635649	804cfd	not			not
1300014100454486018	29ea4a	not		not	
1328731489819893764	b59ab5	abusive	abusive		
1347932346037776385	1ddd2f	not	not	not	indifferent
1298581627707232256	7ddf61	not	not		
1343937912946221057	9ef197	abusive	abusive		
1359446782158192640	4da41f	abusive	abusive		
1311292188647723010	66f6db	abusive	abusive		
1308230155240960000	3289a3	not		not	
1289623881049714689	c55a96	abusive	abusive		
1327901535767064578	0cf2b8	not	not		
1287021831879303168	95d4fb	not			not
1326576809505398784	9f077d	not	not		
1275547080602398720	ab7241	not	not	not	not
1330891036827279360	8f68ab	not	not		
1325449423485284360	5e73ae	not	not		
1347664031897759746	d05c71	not		not	
1325822115107516416	9f077d	not	not		
1254122077273182210	550b3d	abusive	abusive		
1345365353996677120	cf2370	abusive		abusive	
1326134019948490752	87b50d	not	not	not	not
1324668983082188801	d2c659	not	not		
1281510434131062786	196c2e	not	not		
1336616262936522752	8c702a	not			not
1280446363352870913	d9a294	not	not		
1303975421105655809	24feff	abusive	abusive		
1335526486841942016	47795f	not		not	
1256673270755139584	af98e2	not	not		
1308335927870320640	c40656	abusive	abusive		
1345988562886545410	7fd896	not	not		
1347306751876608001	a63562	not		not	
1329537623556317190	8c1de2	not	not		
1358331754612981769	257fe3	not			not
1328383671238340608	d29599	abusive	abusive		
1306132372983812096	d5c100	not	not		
1300786327609323520	db4ece	not	not		
1245779265993441282	8b618f	abusive	abusive		
1262320426132307968	104efc	not	not		
1302885296443457536	4cd1ed	not		not	
1348582548365053953	61225e	not			not
1335162093251780609	7a8890	not	not		
1327963114252460035	433f10	not		not	
1334213599166947329	c6cea4	not	not		
1320831193848385545	8f278c	abusive	abusive		
1348461611116355586	b76970	not	not		
1306619143823798275	0671c5	not		not	
1287503938019876864	de043f	not	not		
1319740759407534087	623934	abusive	abusive		
1274043240363196417	8a0336	not	not		
1350737450201714688	3552dc	not	not		
1325568944854462464	3146eb	not	not		
1238002402806108160	55775e	not	not		
1344186751666020353	c66656	not	not		
1345766115843198977	971bc5	not	not		
1312054265448366080	8ef0e2	not	not		
1326171748375662592	467e09	abusive	abusive		
1261173183010480135	0454cb	not	not		
1361691598388625410	c1d72d	abusive		abusive	
1345636454651846657	a90354	not	not		
1348619841276665856	a03c82	not	not		
1329698156729266177	4d7286	not	not		
1336353795895341067	df52fe	not	not		
1301066453270044673	6ebcb4	not	not		
1246111922816258048	9ef9f6	abusive	abusive		
1303698132514074627	b06fde	not		not	
1323632375885144064	01c075	not	not		
1351161142740209664	7afe43	abusive	indifferent	abusive	abusive
1251885495325466626	c8f70f	not			not
1363055263461343235	573842	abusive	abusive		
1343912953704284161	a347dc	not	not		
1243644337201860610	d24420	not	not	not	not
1350690258321608710	88be9a	abusive	abusive		
1286771885611659264	964ef6	not	not		
1362757456712114176	5feb80	not	not		
1263476974292516865	60e3b4	not	not		
1348594804494651392	037f54	not	not		
1237678960894410752	57f24c	not	not		
1346442537809141766	e3efb2	not	not		
1300917210798600192	1e0840	not		not	
1342741298793623558	7ea249	abusive	abusive		
1309058371774042112	93b603	not	not	not	not
1262762522479718401	1cce40	not	not		
1313060591574147072	144caf	not	not		
1309217701840252928	6ccece	not	not	not	indifferent
1309482154410283012	3b8d8f	not	not		
1341047440674349063	670b08	not	not		
1282595360762978304	cfa077	not	not		
1294383645919240192	744995	abusive	abusive		
1339604856848277504	78045b	not	not		
1252605199530758148	227296	not	not		
1341845733037789184	ffa8f5	not	not		
1316813895235928065	cd25ea	not	not		
1309463079995011072	5e73ae	not	not		
1295635805118046208	08f0c9	not	not		
1264493903442575361	8dd12f	not	not		
1345530213556498435	39a4f6	not	not		
1311319312007864322	a1978d	not		not	
1330630202091843586	952ac9	not	not		
1321436524886544387	3608f2	abusive		abusive	
1329714398844350464	364802	not	not		
1284156679383384064	2ba0cc	not	not		
1318227918837944327	41c471	not	not		
1338568696135086083	19085e	not	not		
1273166845584052225	b959b4	not	not	not	indifferent
1308320192112611329	a4fbb6	not	not		
1339226181892182017	859181	not	not		
1318483585062547456	1623e7	not		not	
1239192108206080000	ad3ed7	not	not		
1249352505366020097	b5aad1	abusive		abusive	
1346569388426719233	9ebabd	not		not	
1334552164983861250	dbbc62	not	not		
1350833466544369667	2b5188	abusive	abusive		
1354078021532200960	8421e8	not			not
1260184433589653504	c55a96	not	not		
1352177585120276480	0d0092	abusive	abusive		
1353478217588498433	b59ab5	not		not	
1351578237508456449	550b3d	not	not		
1331584942497820674	3146eb	not	not		
1323689362006151171	2776de	not	not		
1300347479666364416	4b6358	not		not	
1306470694046388225	680294	not	not		
1345644805389430784	cfa8c6	not	not		
